accession,Tm,ogt,species
P10323,48.5180475589952,37.0,Homo sapiens
P10346,42.609500754543674,37.0,Escherichia coli
P10351,42.36119307683223,25.0,Drosophila melanogaster
P10356,49.404328372907,32.0,Saccharomyces cerevisiae
P10363,43.30495117824179,32.0,Saccharomyces cerevisiae
P10371,47.03094152410852,37.0,Escherichia coli
P10378,48.25489532797974,37.0,Escherichia coli
P10379,42.85121152928763,25.0,Drosophila melanogaster
P10398,46.19481430481956,37.0,Homo sapiens
P10404,47.54582650703091,37.0,Mus musculus
P10408,40.246064607316875,37.0,Escherichia coli
P10412,55.87164219629059,37.0,Homo sapiens
P10423,42.03922165488414,37.0,Escherichia coli
P10441,44.75773074974451,37.0,Escherichia coli
P10443,45.020826514010274,37.0,Escherichia coli
P10493,57.469931626207554,37.0,Mus musculus
P10507,48.423235611411386,32.0,Saccharomyces cerevisiae
P10515,53.846634559007114,37.0,Homo sapiens
P10518,51.204190172387165,37.0,Mus musculus
P10586,52.066576307562634,37.0,Homo sapiens
P10588,47.63664739214376,37.0,Homo sapiens
P10589,48.0048545212784,37.0,Homo sapiens
P10591,49.80849293064973,32.0,Saccharomyces cerevisiae
P10592,49.05134107616723,32.0,Saccharomyces cerevisiae
P10605,50.300098764365075,37.0,Mus musculus
P10619,47.110194375628126,37.0,Homo sapiens
P10622,57.40370798924024,32.0,Saccharomyces cerevisiae
P10630,53.95036047176427,37.0,Mus musculus
P10644,46.487836720820894,37.0,Homo sapiens
P10645,51.10958355317257,37.0,Homo sapiens
P10649,50.98333163191918,37.0,Mus musculus
P10659,48.99921822550506,32.0,Saccharomyces cerevisiae
P10662,46.579606172370326,32.0,Saccharomyces cerevisiae
P10664,42.660724188242774,32.0,Saccharomyces cerevisiae
P10674,44.2171035909328,25.0,Drosophila melanogaster
P10711,56.636753263787725,37.0,Mus musculus
P10720,47.81596586898639,37.0,Homo sapiens
P10728,46.266404327370026,37.0,Bacillus subtilis
P10746,48.62295785659006,37.0,Homo sapiens
P10768,53.8653102287637,37.0,Homo sapiens
P10809,48.8818406094415,37.0,Homo sapiens
P10823,51.358077147114116,32.0,Saccharomyces cerevisiae
P10849,46.41754543670162,32.0,Saccharomyces cerevisiae
P10852,57.47737192568588,37.0,Mus musculus
P10869,49.95292475765044,32.0,Saccharomyces cerevisiae
P10896,42.79505981645361,22.0,Arabidopsis thaliana
P10907,57.93317597829411,37.0,Escherichia coli
P10908,45.98095270464878,37.0,Escherichia coli
P10943,45.53636690109265,37.0,Bacillus subtilis
P10961,52.818100646386895,32.0,Saccharomyces cerevisiae
P10964,49.025774758485866,32.0,Saccharomyces cerevisiae
P10981,41.51909994627212,25.0,Drosophila melanogaster
P10987,41.704768336414865,25.0,Drosophila melanogaster
P11021,53.22272764009618,37.0,Homo sapiens
P11031,55.65870890719228,37.0,Mus musculus
P11035,39.324215144723574,22.0,Arabidopsis thaliana
P11044,41.4078097707017,37.0,Bacillus subtilis
P11046,44.06026407134177,25.0,Drosophila melanogaster
P11065,44.75349898668025,37.0,Bacillus subtilis
P11071,40.70424268742686,37.0,Escherichia coli
P11075,48.37064585386467,32.0,Saccharomyces cerevisiae
P11076,48.3812478900108,32.0,Saccharomyces cerevisiae
P11086,50.53857270402196,37.0,Homo sapiens
P11103,52.37816940816506,37.0,Mus musculus
P11117,54.520994552107084,37.0,Homo sapiens
P11141,38.606793223315044,20.0,Caenorhabditis elegans
P11142,51.21157870002692,37.0,Homo sapiens
P11147,38.63318497755453,25.0,Drosophila melanogaster
P11152,49.73081204358862,37.0,Mus musculus
P11154,48.0508529811035,32.0,Saccharomyces cerevisiae
P11157,52.15418460739921,37.0,Mus musculus
P11166,48.66215485272083,37.0,Homo sapiens
P11168,52.98721549127716,37.0,Homo sapiens
P11169,52.417687885182715,37.0,Homo sapiens
P11171,50.01856669498882,37.0,Homo sapiens
P11171-2,50.57578262914841,37.0,Homo sapiens
P11171-5,46.554063283322236,37.0,Homo sapiens
P11172,49.41470148370569,37.0,Homo sapiens
P11177,44.214849782243206,37.0,Homo sapiens
P11182,49.15595797528578,37.0,Homo sapiens
P11216,53.475097316219234,37.0,Homo sapiens
P11217,54.68353467034415,37.0,Homo sapiens
P11233,53.73943718145115,37.0,Homo sapiens
P11274,51.99324655625492,37.0,Homo sapiens
P11277,45.689621080795945,37.0,Homo sapiens
P11349,53.40596979079769,37.0,Escherichia coli
P11352,50.054929121306955,37.0,Mus musculus
P11353,48.70007436754426,32.0,Saccharomyces cerevisiae
P11370,46.99358978250082,37.0,Mus musculus
P11387,48.94900379236917,37.0,Homo sapiens
P11412,49.35999141371006,32.0,Saccharomyces cerevisiae
P11413,49.876048418401126,37.0,Homo sapiens
P11416,45.40520253746232,37.0,Mus musculus
P11420,46.150790311994946,25.0,Drosophila melanogaster
P11440,47.83727052223013,37.0,Mus musculus
P11441,51.868396270366986,37.0,Homo sapiens
P11447,57.23067025310612,37.0,Escherichia coli
P11454,45.72991352127999,37.0,Escherichia coli
P11474,48.69283706385688,37.0,Homo sapiens
P11484,48.63407471672421,32.0,Saccharomyces cerevisiae
P11491,53.522262839033786,32.0,Saccharomyces cerevisiae
P11498,46.76323498994503,37.0,Homo sapiens
P11499,44.254666643606804,37.0,Mus musculus
P11511,54.87749824888208,37.0,Homo sapiens
P11532,50.94643329824634,37.0,Homo sapiens
P11574,48.352326972521674,22.0,Arabidopsis thaliana
P11584,44.98807542282181,25.0,Drosophila melanogaster
P11586,44.62604019662846,37.0,Homo sapiens
P11632,48.66271437212241,32.0,Saccharomyces cerevisiae
P11633,48.72248655205779,32.0,Saccharomyces cerevisiae
P11678,47.9464770405386,37.0,Homo sapiens
P11688,56.380706426952216,37.0,Mus musculus
P11709,54.46981315548027,32.0,Saccharomyces cerevisiae
P11714,48.94702395950464,37.0,Mus musculus
P11717,54.620400639430635,37.0,Homo sapiens
P11742,40.37173201079338,37.0,Bacillus subtilis
P11745,46.56562000027708,32.0,Saccharomyces cerevisiae
P11766,56.81214617681465,37.0,Homo sapiens
P11802,47.613682763552305,37.0,Homo sapiens
P11831,51.091987654164896,37.0,Homo sapiens
P11832,38.099007339059064,22.0,Arabidopsis thaliana
P11836,52.82299909650486,37.0,Homo sapiens
P11862,55.3561759970632,37.0,Mus musculus
P11875,47.438920071782896,37.0,Escherichia coli
P11880,47.38873068182141,37.0,Escherichia coli
P11881,51.02822784182006,37.0,Mus musculus
P11908,51.35530733881425,37.0,Homo sapiens
P11914,49.30661238416766,32.0,Saccharomyces cerevisiae
P11927,54.486314021162414,32.0,Saccharomyces cerevisiae
P11928,47.74854042430037,37.0,Mus musculus
P11929,41.78350389437432,25.0,Drosophila melanogaster
P11930,51.754504877044596,37.0,Mus musculus
P11938,48.22533174354617,32.0,Saccharomyces cerevisiae
P11940,50.64829062725524,37.0,Homo sapiens
P11983,54.92328320806068,37.0,Mus musculus
P11986,52.63071462881608,32.0,Saccharomyces cerevisiae
P12004,51.12934335521547,37.0,Homo sapiens
P12008,44.721394987018755,37.0,Escherichia coli
P12011,43.359072870722926,37.0,Bacillus subtilis
P12012,36.12700861033392,37.0,Bacillus subtilis
P12013,49.78984534632086,37.0,Bacillus subtilis
P12023,52.53404096058816,37.0,Mus musculus
P12036,54.61103948658142,37.0,Homo sapiens
P12039,43.76153207482509,37.0,Bacillus subtilis
P12041,41.81615614386673,37.0,Bacillus subtilis
P12043,41.87475122113988,37.0,Bacillus subtilis
P12045,42.92969426214459,37.0,Bacillus subtilis
P12046,43.95981056389155,37.0,Bacillus subtilis
P12047,53.8215280122704,37.0,Bacillus subtilis
P12048,42.5851793901211,37.0,Bacillus subtilis
P12049,47.725984515630834,37.0,Bacillus subtilis
P12080,45.235768150073326,25.0,Drosophila melanogaster
P12081,46.99768430690146,37.0,Homo sapiens
P12111,48.53357765957765,37.0,Homo sapiens
P12259,60.09458590018661,37.0,Homo sapiens
P12268,41.64396247267832,37.0,Homo sapiens
P12270,54.85810799743348,37.0,Homo sapiens
P12277,47.88082728640261,37.0,Homo sapiens
P12281,48.94415440318419,37.0,Escherichia coli
P12282,55.193398647166504,37.0,Escherichia coli
P12295,47.113970618598216,37.0,Escherichia coli
P12297,44.47685746465425,25.0,Drosophila melanogaster
P12367,48.59100150285194,37.0,Mus musculus
P12382,52.28566381708351,37.0,Mus musculus
P12385,50.35588514093688,32.0,Saccharomyces cerevisiae
P12426,37.35500189568602,25.0,Drosophila melanogaster
P12429,49.61982789607082,37.0,Homo sapiens
P12456,50.11078806192709,20.0,Caenorhabditis elegans
P12532,51.20540829877709,37.0,Homo sapiens
P12611,44.18788554944874,32.0,Saccharomyces cerevisiae
P12612,45.81691474921737,32.0,Saccharomyces cerevisiae
P12630,50.87971279777673,32.0,Saccharomyces cerevisiae
P12695,47.09394288105915,32.0,Saccharomyces cerevisiae
P12709,52.95168011465075,32.0,Saccharomyces cerevisiae
P12753,41.22017053000642,32.0,Saccharomyces cerevisiae
P12754,48.8702202316866,32.0,Saccharomyces cerevisiae
P12757-3,51.211585909930186,37.0,Homo sapiens
P12758,58.82832844144363,37.0,Escherichia coli
P12791,51.424690178855585,37.0,Mus musculus
P12814-2,56.1786848834371,37.0,Homo sapiens
P12815,48.46386773688346,37.0,Mus musculus
P12875,44.28299670574454,37.0,Bacillus subtilis
P12877,41.89237876325981,37.0,Bacillus subtilis
P12879,42.166076235843036,37.0,Bacillus subtilis
P12887,47.468436914172564,32.0,Saccharomyces cerevisiae
P12904,49.65898639867104,32.0,Saccharomyces cerevisiae
P12931,54.010444809754894,37.0,Homo sapiens
P12945,43.49617121088359,32.0,Saccharomyces cerevisiae
P12955,55.10707732652139,37.0,Homo sapiens
P12956,47.04059267179494,37.0,Homo sapiens
P12980,48.89090607262933,37.0,Homo sapiens
P12994,53.061665213947094,37.0,Escherichia coli
P13001,53.2492053889701,37.0,Escherichia coli
P13008,41.530426822488046,25.0,Drosophila melanogaster
P13009,44.058309773221026,37.0,Escherichia coli
P13010,44.28267172426048,37.0,Homo sapiens
P13016,48.66912072148965,37.0,Escherichia coli
P13024,49.98956998162049,37.0,Escherichia coli
P13035,50.220850688711906,37.0,Escherichia coli
P13051,48.46133751006748,37.0,Homo sapiens
P13056,50.961924962228565,37.0,Homo sapiens
P13060,42.70804599095193,25.0,Drosophila melanogaster
P13114,49.122306344202215,22.0,Arabidopsis thaliana
P13185,47.9050328396276,32.0,Saccharomyces cerevisiae
P13188,46.72282148662885,32.0,Saccharomyces cerevisiae
P13217,44.303076031183515,25.0,Drosophila melanogaster
P13224,51.15159675474943,37.0,Homo sapiens
P13242,43.17410648889758,37.0,Bacillus subtilis
P13243,46.74959218138747,37.0,Bacillus subtilis
P13284,54.964049554075736,37.0,Homo sapiens
P13298,51.574655043170026,32.0,Saccharomyces cerevisiae
P13395,48.231269445527154,25.0,Drosophila melanogaster
P13405,50.43681548506684,37.0,Mus musculus
P13439,46.355557530017336,37.0,Mus musculus
P13445,43.98444987839144,37.0,Escherichia coli
P13458,42.71190139671168,37.0,Escherichia coli
P13469,41.37172292463878,25.0,Drosophila melanogaster
P13482,52.925627406487315,37.0,Escherichia coli
P13483,47.864470520312956,32.0,Saccharomyces cerevisiae
P13489,53.1247654577501,37.0,Homo sapiens
P13496,42.28790855988105,25.0,Drosophila melanogaster
P13498,48.973490808584835,37.0,Homo sapiens
P13517,50.443181277302415,32.0,Saccharomyces cerevisiae
P13518,39.864407767554795,37.0,Escherichia coli
P13574,51.037144561246286,32.0,Saccharomyces cerevisiae
P13591,50.02381825701848,37.0,Homo sapiens
P13598,57.790344898278256,37.0,Homo sapiens
P13607,42.68581553843631,25.0,Drosophila melanogaster
P13631,46.91172626706912,37.0,Homo sapiens
P13639,54.23131172049418,37.0,Homo sapiens
P13646,56.85304215721716,37.0,Homo sapiens
P13656,52.31812835808353,37.0,Escherichia coli
P13663,54.456484872365664,32.0,Saccharomyces cerevisiae
P13667,51.59266070615966,37.0,Homo sapiens
P13674,47.44113174319211,37.0,Homo sapiens
P13674-2,46.25130619387898,37.0,Homo sapiens
P13678,40.20966023067668,25.0,Drosophila melanogaster
P13707,51.02708120306799,37.0,Mus musculus
P13709,40.68029839669776,25.0,Drosophila melanogaster
P13714,49.710415237943515,37.0,Bacillus subtilis
P13792,46.052529299741515,37.0,Bacillus subtilis
P13799,41.18811515830144,37.0,Bacillus subtilis
P13800,44.20650816153082,37.0,Bacillus subtilis
P13804,51.26141595461681,37.0,Homo sapiens
P13807,47.07295777596931,37.0,Homo sapiens
P13857,57.38416203881078,37.0,Escherichia coli
P13861,50.704729162105735,37.0,Homo sapiens
P13864,48.07625370107208,37.0,Mus musculus
P13929-3,56.80562550963339,37.0,Homo sapiens
P13984,51.8375669040706,37.0,Homo sapiens
P13995,46.38013887538445,37.0,Homo sapiens
P14003,44.25209386559726,25.0,Drosophila melanogaster
P14020,43.71262422787438,32.0,Saccharomyces cerevisiae
P14061,52.31215493777202,37.0,Homo sapiens
P14065,52.11417544645428,32.0,Saccharomyces cerevisiae
P14081,41.55977408815058,37.0,Escherichia coli
P14115,49.65890417350832,37.0,Mus musculus
P14120,43.12678624948238,32.0,Saccharomyces cerevisiae
P14126,41.63544026359824,32.0,Saccharomyces cerevisiae
P14127,43.606699842300976,32.0,Saccharomyces cerevisiae
P14152,56.179161956146956,37.0,Mus musculus
P14164,47.59032895691147,32.0,Saccharomyces cerevisiae
P14193,41.63413539764984,37.0,Bacillus subtilis
P14199,45.52690052850538,25.0,Drosophila melanogaster
P14203,43.1894347370985,37.0,Bacillus subtilis
P14204,46.0827728779133,37.0,Bacillus subtilis
P14205,49.50569924827666,37.0,Bacillus subtilis
P14206,46.675597116235814,37.0,Mus musculus
P14210,50.14578679203182,37.0,Homo sapiens
P14211,46.22897356566897,37.0,Mus musculus
P14222,49.795085464768846,37.0,Homo sapiens
P14234,42.957086628868154,37.0,Mus musculus
P14294,52.60807836311006,37.0,Escherichia coli
P14306,54.3734198517733,32.0,Saccharomyces cerevisiae
P14316,52.36173495367437,37.0,Homo sapiens
P14324,48.50484160864768,37.0,Homo sapiens
P14324-2,45.5044398749019,37.0,Homo sapiens
P14373,49.524672033603544,37.0,Homo sapiens
P14375,47.07829196928545,37.0,Escherichia coli
P14407,46.88461689285803,37.0,Escherichia coli
P14540,48.15028751925479,32.0,Saccharomyces cerevisiae
P14543,52.725449343321735,37.0,Homo sapiens
P14550,49.559028030720626,37.0,Homo sapiens
P14576,44.42238660891955,37.0,Mus musculus
P14618,54.71322065241687,37.0,Homo sapiens
P14618-2,56.51810355215416,37.0,Homo sapiens
P14621,54.37120585195627,37.0,Homo sapiens
P14625,49.94191611805799,37.0,Homo sapiens
P14635,50.4678991660344,37.0,Homo sapiens
P14678,57.31368265705232,37.0,Homo sapiens
P14682,55.8218918767707,32.0,Saccharomyces cerevisiae
P14685,48.31474709950869,37.0,Mus musculus
P14713,43.02813579280396,22.0,Arabidopsis thaliana
P14733,56.4371893969971,37.0,Mus musculus
P14735,51.506892249451084,37.0,Homo sapiens
P14742,44.072888107458525,32.0,Saccharomyces cerevisiae
P14743,48.44717330507586,32.0,Saccharomyces cerevisiae
P14747,52.863853079487356,32.0,Saccharomyces cerevisiae
P14785,42.98664077932826,25.0,Drosophila melanogaster
P14802,47.8101250757623,37.0,Bacillus subtilis
P14824,49.529661142519245,37.0,Mus musculus
P14832,51.64793442055921,32.0,Saccharomyces cerevisiae
P14843,43.73228315439138,32.0,Saccharomyces cerevisiae
P14854,49.62658837934622,37.0,Homo sapiens
P14866,45.59496239181087,37.0,Homo sapiens
P14868,46.44836278690937,37.0,Homo sapiens
P14900,49.95704631831997,37.0,Escherichia coli
P14901,53.22472628131338,37.0,Mus musculus
P14904,50.81932508349536,32.0,Saccharomyces cerevisiae
P14907,56.635454914875744,32.0,Saccharomyces cerevisiae
P14922,45.14237805772685,32.0,Saccharomyces cerevisiae
P14923,52.608246790862175,37.0,Homo sapiens
P14951,48.32906969549035,37.0,Bacillus subtilis
P15007,46.32980734011557,25.0,Drosophila melanogaster
P15019,48.2910933748446,32.0,Saccharomyces cerevisiae
P15028,56.437146601459524,37.0,Escherichia coli
P15032,45.11894281287521,37.0,Escherichia coli
P15034,52.672844764453295,37.0,Escherichia coli
P15038,44.94247344652585,37.0,Escherichia coli
P15042,49.80352510971875,37.0,Escherichia coli
P15047,46.21389792903794,37.0,Escherichia coli
P15056,48.98331918211662,37.0,Homo sapiens
P15067,45.92329452507763,37.0,Escherichia coli
P15078,47.21035192138494,37.0,Escherichia coli
P15082,45.633345078618305,37.0,Escherichia coli
P15092,49.073254604018864,37.0,Mus musculus
P15104,54.34500018207282,37.0,Homo sapiens
P15105,56.708629085423276,37.0,Mus musculus
P15108,50.7334814155891,32.0,Saccharomyces cerevisiae
P15121,53.07721866906936,37.0,Homo sapiens
P15151,55.87611061623646,37.0,Homo sapiens
P15153,47.16826813695524,37.0,Homo sapiens
P15170-2,50.436208837336345,37.0,Homo sapiens
P15180,47.679801525323946,32.0,Saccharomyces cerevisiae
P15208,47.17970463964002,37.0,Mus musculus
P15215,39.816183360502336,25.0,Drosophila melanogaster
P15254,42.999242971157365,37.0,Escherichia coli
P15261,49.679459414860375,37.0,Mus musculus
P15274,46.12992390114678,32.0,Saccharomyces cerevisiae
P15286,55.538290492099854,37.0,Escherichia coli
P15288,55.68938213275976,37.0,Escherichia coli
P15303,48.74099193940983,32.0,Saccharomyces cerevisiae
P15311,53.5934386931761,37.0,Homo sapiens
P15330,42.17314524043286,25.0,Drosophila melanogaster
P15336,62.22501500412052,37.0,Homo sapiens
P15348,41.04920235111591,25.0,Drosophila melanogaster
P15364,44.61750771566316,25.0,Drosophila melanogaster
P15374,52.65366763835965,37.0,Homo sapiens
P15407,60.6801131556921,37.0,Homo sapiens
P15408,55.94060102301579,37.0,Homo sapiens
P15424,43.05130217024566,32.0,Saccharomyces cerevisiae
P15454,49.336906607514884,32.0,Saccharomyces cerevisiae
P15496,53.17110413448355,32.0,Saccharomyces cerevisiae
P15498,48.61230277586456,37.0,Homo sapiens
P15508,50.498938252931445,37.0,Mus musculus
P15529,50.58636870714472,37.0,Homo sapiens
P15529-15,48.4086703562195,37.0,Homo sapiens
P15529-16,52.705273843525845,37.0,Homo sapiens
P15531,52.06937789646459,37.0,Homo sapiens
P15535,53.74047624044701,37.0,Mus musculus
P15559,50.899941171636925,37.0,Homo sapiens
P15565,48.916816575471074,32.0,Saccharomyces cerevisiae
P15586,55.091081316776155,37.0,Homo sapiens
P15624,50.48013043842625,32.0,Saccharomyces cerevisiae
P15625,51.196163370174204,32.0,Saccharomyces cerevisiae
P15626,56.94972748170783,37.0,Mus musculus
P15639,55.11664803595141,37.0,Escherichia coli
P15640,52.88633451021313,37.0,Escherichia coli
P15646,43.61314706456401,32.0,Saccharomyces cerevisiae
P15700,50.48628709548381,32.0,Saccharomyces cerevisiae
P15703,53.21922773327178,32.0,Saccharomyces cerevisiae
P15705,53.13353940105769,32.0,Saccharomyces cerevisiae
P15723,56.11119536238229,37.0,Escherichia coli
P15731,56.9512079226749,32.0,Saccharomyces cerevisiae
P15770,49.44885034021031,37.0,Escherichia coli
P15790,47.16358099376847,32.0,Saccharomyces cerevisiae
P15807,46.68234057152863,32.0,Saccharomyces cerevisiae
P15822,51.14905573751535,37.0,Homo sapiens
P15848,54.44959862716442,37.0,Homo sapiens
P15873,54.44501923261072,32.0,Saccharomyces cerevisiae
P15874,42.90525214178512,37.0,Bacillus subtilis
P15877,43.45076734892577,37.0,Escherichia coli
P15880,52.03195583022479,37.0,Homo sapiens
P15891,53.847921580170286,32.0,Saccharomyces cerevisiae
P15907,46.40101948313377,37.0,Homo sapiens
P15920,53.945340190124256,37.0,Mus musculus
P15923,53.60918003501705,37.0,Homo sapiens
P15924,52.990870762733664,37.0,Homo sapiens
P15927,51.72351075390064,37.0,Homo sapiens
P15954,53.90559688321383,37.0,Homo sapiens
P15976,52.91140723932147,37.0,Homo sapiens
P15992,43.4795604915134,32.0,Saccharomyces cerevisiae
P16045,52.6818700825298,37.0,Mus musculus
P16054,44.93806668108776,37.0,Mus musculus
P16056,51.261989985752635,37.0,Mus musculus
P16066,54.76655640278875,37.0,Homo sapiens
P16095,48.97060989811373,37.0,Escherichia coli
P16104,50.97229960246804,37.0,Homo sapiens
P16118,51.207367406883336,37.0,Homo sapiens
P16120,53.012163089125856,32.0,Saccharomyces cerevisiae
P16140,49.49319385681471,32.0,Saccharomyces cerevisiae
P16144,52.088594843408856,37.0,Homo sapiens
P16152,52.858404647376794,37.0,Homo sapiens
P16157,44.590834805895696,37.0,Homo sapiens
P16157-5,44.7714844262437,37.0,Homo sapiens
P16181,36.56577098317072,22.0,Arabidopsis thaliana
P16219,49.07771474916345,37.0,Homo sapiens
P16233,43.82218557802896,37.0,Homo sapiens
P16254,57.75865109435486,37.0,Mus musculus
P16256,45.29292869479323,37.0,Escherichia coli
P16263,42.70449558333736,37.0,Bacillus subtilis
P16278,47.76343487797025,37.0,Homo sapiens
P16278-3,47.23021255878449,37.0,Homo sapiens
P16284-3,62.10911383976957,37.0,Homo sapiens
P16294,51.84045761807796,37.0,Mus musculus
P16298,55.23073402206671,37.0,Homo sapiens
P16330,49.31780126630548,37.0,Mus musculus
P16331,45.46605977505391,37.0,Mus musculus
P16332,47.37203603905347,37.0,Mus musculus
P16333,49.116612675192826,37.0,Homo sapiens
P16336,39.73778145505278,37.0,Bacillus subtilis
P16356,39.95838791384395,20.0,Caenorhabditis elegans
P16370,50.67986423616541,32.0,Saccharomyces cerevisiae
P16371,41.818705718399514,25.0,Drosophila melanogaster
P16372,47.988253386613856,37.0,Mus musculus
P16383,62.36859227689811,37.0,Homo sapiens
P16384,45.97964244352453,37.0,Escherichia coli
P16387,46.526883327086885,32.0,Saccharomyces cerevisiae
P16401,55.69407592860904,37.0,Homo sapiens
P16402,55.695756641614736,37.0,Homo sapiens
